,date_time,y,co_gt,nhmc,c6h6,s2,nox,s3,no2,s4,s5,t,rh,ah,y_later,level_High,level_Low,level_Moderate,level_Very High,level_Very low
6320,2004-11-29 02:00:00,1130,2.3,-200.0,8.1,902.0,280.0,715.0,86.0,1289.0,970.772109267806,9.8,81.4,0.9855,1440.0,1,0,0,0,0
6321,2004-11-29 03:00:00,1032,-37.6561324303989,-200.0,4.9,757.0,-200.0,837.0,-200.0,1182.0,1001.0,9.5,81.7,0.9693,1609.0,1,0,0,0,0
6322,2004-11-29 04:00:00,993,1.5,-200.0,4.2,720.0,156.0,891.0,66.0,1143.0,925.0,8.9,83.0,0.9487,1573.0,1,0,0,0,0
6323,2004-11-29 05:00:00,987,1.3,-200.0,4.9,898.9579684763572,166.0,856.0,67.0,1162.0,940.0,8.8,83.7,0.9529,1705.0,1,0,0,0,0
6324,2004-11-29 06:00:00,1018,1.4,-200.0,5.7,800.0,225.0,821.0,78.0,1185.0,956.0,8.7,84.2,0.9526,1551.0,1,0,0,0,0
6325,2004-11-29 07:00:00,1129,2.0,-200.0,9.8,971.0,325.0,707.0,90.0,1315.0,1064.0,8.7,83.7,0.9454,1163.0,1,0,0,0,0
6326,2004-11-29 08:00:00,1440,4.2,-200.0,20.6,1312.0,760.0,537.0,120.0,1657.0,1515.0,9.6,80.8,0.9687,1186.0,1,0,0,0,0
6327,2004-11-29 09:00:00,1609,5.9,-200.0,29.5,1540.0,948.0,486.0,139.0,1961.0,1803.0,11.3,75.3,1.0048,1166.0,1,0,0,0,0
6328,2004-11-29 10:00:00,1573,6.3,-200.0,28.3,1511.0,1044.0,531.0,172.0,1916.0,1927.0,13.8,68.5,-7.799153128911129,1200.0,1,0,0,0,0
6329,2004-11-29 11:00:00,1705,6.6,-200.0,30.5,1562.0,1172.0,473.0,232.0,1988.0,2197.0,14.9,64.9,1.0929,1134.0,1,0,0,0,0
6330,2004-11-29 12:00:00,1551,5.0,-200.0,23.0,1377.0,1000.0,564.0,168.0,1734.0,2038.0,15.3,63.2,1.0898,1161.0,1,0,0,0,0
6331,2004-11-29 13:00:00,1163,2.5,-200.0,11.1,1016.0,366.0,781.0,120.0,1363.0,1339.0,18.6,49.1,1.0425,1117.0,1,0,0,0,0
6332,2004-11-29 14:00:00,1186,2.6,-200.0,12.8,1077.0,346.0,797.0,121.0,1404.0,1328.0,18.6,49.3,1.0451,1114.0,1,0,0,0,0
6333,2004-11-29 15:00:00,1166,1.9,-200.0,10.8,1007.0,289.0,775.0,117.0,1391.0,1227.0,18.4,49.9,1.0453,1022.0,1,0,0,0,0
6334,2004-11-29 16:00:00,1200,2.3,-200.0,11.4,1027.0,316.0,760.0,121.0,1416.0,1199.0,17.9,51.4,1.0488,996.0,1,0,0,0,0
6335,2004-11-29 17:00:00,1134,1.9,-200.0,8.1,903.0,238.0,821.0,107.0,1299.0,1046.0,18.0,51.9,1.0622,1002.0,1,0,0,0,0
6336,2004-11-29 18:00:00,1161,2.3,-200.0,10.0,979.0,267.0,758.0,115.0,1375.0,1132.0,16.7,57.3,1.0813,1032.0,1,0,0,0,0
6337,2004-11-29 19:00:00,1117,1.8,-200.0,7.3,871.0,182.0,781.0,94.0,1320.0,986.0,17.3,57.0,1.1137,1052.0,1,0,0,0,0
6338,2004-11-29 20:00:00,1114,1.9,-200.0,7.3,872.0,197.0,857.0,98.0,1310.0,991.0,16.8,58.7,1.1109,1014.0,1,0,0,0,0
6339,2004-11-29 21:00:00,1022,1.4,-200.0,4.6,744.0,149.0,1224.0,87.0,1210.0,847.0,16.5,59.2,1.1021,897.0,1,0,0,0,0
6340,2004-11-29 22:00:00,996,1.2,-200.0,4.0,710.0,124.0,1699.0,78.0,1182.0,783.0,16.3,59.7,1.0941,878.0,1,0,0,0,0
6341,2004-11-29 23:00:00,1002,1.0,-200.0,3.9,704.0,105.0,1472.0,69.0,1202.0,752.0,16.0,61.6,1.1127,840.0,0,0,1,0,0
6342,2004-11-30 00:00:00,1032,1.2,-200.0,3.6,688.0,109.0,1514.0,67.0,1200.0,737.0,15.6,66.6,1.1763,879.0,1,0,0,0,0
6343,2004-11-30 01:00:00,1052,1.4,-200.0,5.1,766.0,169.0,1031.0,81.0,1302.0,796.0,13.8,80.4,1.2621,999.0,1,0,0,0,0
6344,2004-11-30 02:00:00,1014,-37.6561324303989,-200.0,4.5,737.0,124.0,1509.0,75.0,1288.0,765.0,13.2,84.4,1.2779,1251.0,1,0,0,0,0
6345,2004-11-30 03:00:00,897,0.8,-200.0,2.0,581.0,-200.0,1184.0,-200.0,1181.0,636.0,13.6,82.8,1.2845,1351.0,0,1,0,0,0
6346,2004-11-30 04:00:00,878,0.6,-200.0,1.129901287017372,518.0,50.0,1294.0,42.0,1149.0,539.0,13.8,81.3,1.2767,1312.0,0,1,0,0,0
6347,2004-11-30 05:00:00,840,0.6,-154.66299173139564,1.4,534.0,47.0,1268.0,38.0,1109.0,483.0,13.6,75.5,1.172,1201.0,0,1,0,0,0
6348,2004-11-30 06:00:00,879,0.7,-200.0,1.9,575.0,110.0,1262.0,64.0,1111.0,537.0,11.5,81.4,1.1025,1120.0,0,1,0,0,0
6349,2004-11-30 07:00:00,999,1.1,-200.0,3.6,690.0,193.0,1027.0,86.0,1192.0,707.0,11.8,80.7,-7.799153128911129,1071.0,1,0,0,0,0
6350,2004-11-30 08:00:00,1251,2.5,-200.0,11.0,1015.0,156.41814768460577,751.0,127.0,1414.6464281261688,1070.0,12.3,78.9,1.1283,1085.0,1,0,0,0,0
6351,2004-11-30 09:00:00,1351,3.6,-200.0,17.5,1226.0,420.0,648.0,122.0,1649.0,1248.0,13.0,76.0,1.1317,1113.0,1,0,0,0,0
6352,2004-11-30 10:00:00,1312,3.6,-154.66299173139564,15.9,1177.0,439.0,711.0,141.0,1588.0,970.772109267806,13.7,70.9,1.1076,1310.0,1,0,0,0,0
6353,2004-11-30 11:00:00,1201,3.3,-200.0,13.4,1098.0,461.0,763.0,139.0,1500.0,970.772109267806,14.0,70.9,1.1244,1183.0,1,0,0,0,0
6354,2004-11-30 12:00:00,1120,2.0,-200.0,8.8,932.0,238.0,897.0,105.0,1301.0,970.772109267806,14.6,65.9,1.088,1362.0,1,0,0,0,0
6355,2004-11-30 13:00:00,1071,1.9,-200.0,1.129901287017372,955.0,232.0,801.8594824353044,103.0,1311.0,977.0,14.9,59.9,1.0063,1408.0,1,0,0,0,0
6356,2004-11-30 14:00:00,1085,2.2,-200.0,9.7,898.9579684763572,241.0,943.0,108.0,1321.0,976.0,9.907557557557608,58.4,0.9839,1471.0,1,0,0,0,0
6357,2004-11-30 15:00:00,1113,2.2,-200.0,10.1,980.0,278.0,984.0,109.0,1311.0,995.0,15.3,54.3,0.9357,1157.0,1,0,0,0,0
6358,2004-11-30 16:00:00,1310,3.8,-200.0,20.2,1301.0,156.41814768460577,746.0,149.0,1694.0,1350.0,14.6,56.6,0.9367,1061.0,1,0,0,0,0
6359,2004-11-30 17:00:00,1183,3.5,-200.0,14.2,1122.0,464.0,897.0,143.0,1476.0,1215.0,12.6,62.0,0.9027,1006.0,1,0,0,0,0
6360,2004-11-30 18:00:00,1362,5.2,-200.0,22.8,1373.0,600.0,755.0,159.0,1698.0,1461.0,11.9,62.3,0.8674,1039.0,1,0,0,0,0
6361,2004-11-30 19:00:00,1408,6.3,-200.0,28.0,1502.0,692.0,640.0,178.0,1843.0,1598.0,11.6,64.3,0.8789,886.0,1,0,0,0,0
6362,2004-11-30 20:00:00,1471,6.8,-200.0,30.3,1559.0,731.0,605.0,168.0,1939.0,1669.0,9.907557557557608,68.0,0.9207,900.0,1,0,0,0,0
6363,2004-11-30 21:00:00,1157,4.1,-200.0,12.4,1063.0,491.0,905.0,160.0,1394.0,1223.0,10.7,73.9,0.9502,856.0,1,0,0,0,0
6364,2004-11-30 22:00:00,1061,2.3,-200.0,8.0,898.9579684763572,284.0,1067.0,117.0,1277.0,939.0,9.6,83.0,0.9899,857.0,1,0,0,0,0
6365,2004-11-30 23:00:00,1006,1.9,-200.0,6.5,836.0,245.0,1226.0,113.0,1210.0,902.0,9.6,79.9,0.9579,844.0,1,0,0,0,0
6366,2004-12-01 00:00:00,1039,2.2,-200.0,7.5,880.0,156.41814768460577,1198.0,113.0,1251.0,933.0,9.8,79.4,0.9626,927.0,1,0,0,0,0
6367,2004-12-01 01:00:00,886,1.3,-154.66299173139564,3.8,699.0,157.0,1900.0,94.0,1106.0,766.0,10.1,75.3,0.9322,1007.0,1,0,0,0,0
6368,2004-12-01 02:00:00,900,-37.6561324303989,-200.0,3.8,898.9579684763572,117.0,1955.0,76.0,1127.0,749.0,9.1,80.0,0.9299,1318.0,1,0,0,0,0
6369,2004-12-01 03:00:00,856,0.9,-200.0,3.0,654.0,-200.0,2042.0,-200.0,1100.0,709.0,8.7,82.4,0.9294,1396.0,0,1,0,0,0
6370,2004-12-01 04:00:00,857,-200.0,-200.0,2.8,638.0,123.0,2061.0,68.0,1083.0,746.0,8.5,81.7,0.9074,1337.0,0,0,0,0,1
6371,2004-12-01 05:00:00,844,0.6,-200.0,2.5,618.0,100.0,2095.0,63.0,1064.0,757.0,8.3,80.4,0.8861,1202.0,0,1,0,0,0
6372,2004-12-01 06:00:00,927,0.9,-200.0,3.3,671.0,135.0,2009.0,74.0,1098.0,792.0,8.9,79.2,0.9067,1309.0,0,1,0,0,0
6373,2004-12-01 07:00:00,1007,1.4,-200.0,7.0,857.0,301.0,1699.0,96.0,1248.0,921.0,8.7,37.998232861260654,0.9096,1351.0,1,0,0,0,0
6374,2004-12-01 08:00:00,1318,3.4,-200.0,18.1,1243.0,641.0,1261.0,121.0,1638.0,1318.0,9.0,79.8,0.9203,1501.0,1,0,0,0,0
6375,2004-12-01 09:00:00,1396,5.0,-200.0,1.129901287017372,1419.0,849.0,1104.0,145.0,1799.0,1547.0,9.5,78.3,0.9338,1426.0,1,0,0,0,0
6376,2004-12-01 10:00:00,1337,4.7,-200.0,19.7,1288.0,861.0,1192.0,158.0,1648.0,1516.0,10.4,76.0,0.9561,1544.0,1,0,0,0,0
6377,2004-12-01 11:00:00,1202,3.2,-200.0,13.0,1083.0,629.0,1376.0,143.0,1410.0,1340.0,11.0,37.998232861260654,0.9736,1566.0,1,0,0,0,0
6378,2004-12-01 12:00:00,1309,3.5,-200.0,17.1,1212.0,737.0,1267.0,182.0,1533.0,1556.0,13.8,63.6,0.9959,1547.0,1,0,0,0,0
6379,2004-12-01 13:00:00,1351,4.0,-200.0,19.3,1278.0,712.0,1249.0,163.0,1623.0,1582.0,13.6,65.6,1.0167,1124.0,1,0,0,0,0
6380,2004-12-01 14:00:00,1501,5.7,-200.0,28.4,898.9579684763572,933.0,1090.0,178.0,1898.0,1791.0,13.7,66.5,1.038,1090.0,1,0,0,0,0
6381,2004-12-01 15:00:00,1426,5.0,-200.0,22.9,1375.0,836.0,1143.0,162.0,1751.0,1631.0,13.0,73.0,1.086,1034.0,1,0,0,0,0
6382,2004-12-01 16:00:00,1544,5.6,-200.0,25.7,1446.0,987.0,801.8594824353044,171.0,1834.0,1679.0,12.7,77.1,1.1251,1040.0,1,0,0,0,0
6383,2004-12-01 17:00:00,1566,6.2,-200.0,26.8,1474.0,985.0,1049.0,174.0,1414.6464281261688,1681.0,12.3,79.7,1.1342,1060.0,1,0,0,0,0
6384,2004-12-01 18:00:00,1547,7.5,-200.0,29.2,1532.0,1040.0,1009.0,185.0,1972.0,1718.0,12.3,78.8,1.1279,1076.0,1,0,0,0,0
6385,2004-12-01 19:00:00,1124,3.0,-200.0,11.9,1047.0,401.0,1401.0,126.0,1419.0,1193.0,12.5,72.6,-7.799153128911129,975.0,1,0,0,0,0
6386,2004-12-01 20:00:00,1090,2.6,-200.0,10.1,981.0,279.0,1513.0,113.0,1390.0,1044.0,9.907557557557608,76.1,1.0544,987.0,1,0,0,0,0
6387,2004-12-01 21:00:00,1034,2.1,-200.0,7.2,865.0,280.0,801.8594824353044,111.0,1280.0,925.0,11.3,79.9,1.0697,928.0,1,0,0,0,0
6388,2004-12-01 22:00:00,1040,1.8,-200.0,7.1,859.0,280.0,1705.0,107.0,1293.0,889.0,11.1,84.3,1.1137,889.0,1,0,0,0,0
6389,2004-12-01 23:00:00,1060,-37.6561324303989,-200.0,7.5,877.0,327.0,1648.0,107.0,1414.6464281261688,929.0,11.3,83.1,1.1089,880.0,1,0,0,0,0
6390,2004-12-02 00:00:00,1076,2.2,-200.0,8.1,903.0,316.0,1627.0,102.0,1330.0,958.0,11.6,81.0,1.1082,919.0,1,0,0,0,0
6391,2004-12-02 01:00:00,975,1.9,-200.0,5.5,898.9579684763572,223.0,1812.0,96.0,1238.0,844.0,11.7,77.8,1.0689,1073.0,1,0,0,0,0
6392,2004-12-02 02:00:00,987,1.6,-200.0,5.7,796.0,180.0,1789.0,86.0,1254.0,830.0,11.7,37.998232861260654,1.0813,1435.0,1,0,0,0,0
6393,2004-12-02 03:00:00,928,1.1,-200.0,3.8,699.0,-200.0,801.8594824353044,-200.0,1198.0,785.0,11.9,78.2,1.0856,1477.0,1,0,0,0,0
6394,2004-12-02 04:00:00,889,0.9,-200.0,2.9,646.0,131.0,2047.0,70.0,1163.0,743.0,12.0,77.4,1.0825,1337.0,0,1,0,0,0
6395,2004-12-02 05:00:00,880,0.7,-200.0,2.4,610.0,101.0,2095.0,59.0,1150.0,711.0,12.0,78.0,1.094,1308.0,0,1,0,0,0
6396,2004-12-02 06:00:00,919,0.9,-200.0,4.0,711.0,189.0,1667.0,74.0,1195.0,819.0,12.4,75.3,1.0813,1245.0,0,1,0,0,0
6397,2004-12-02 07:00:00,1073,1.4,-200.0,7.2,867.0,336.0,768.0,89.0,1329.0,981.0,12.5,76.4,1.1021,1295.0,1,0,0,0,0
6398,2004-12-02 08:00:00,1435,4.2,-200.0,1.129901287017372,1341.0,804.0,501.0,131.0,1787.0,1480.0,12.9,73.8,1.0937,1338.0,1,0,0,0,0
6399,2004-12-02 09:00:00,1477,5.0,-200.0,27.9,1501.0,860.0,444.0,139.0,1972.0,1691.0,13.3,70.7,1.0749,1405.0,1,0,0,0,0
6400,2004-12-02 10:00:00,1337,4.4,-200.0,19.2,898.9579684763572,745.0,525.0,145.0,1655.0,1548.0,14.3,66.1,-7.799153128911129,1456.0,1,0,0,0,0
6401,2004-12-02 11:00:00,1308,3.4,-200.0,16.4,1191.0,685.0,537.0,137.0,1559.0,1523.0,15.4,63.9,1.1071,1516.0,1,0,0,0,0
6402,2004-12-02 12:00:00,1245,-37.6561324303989,-200.0,14.8,1143.0,639.0,569.0,128.0,1531.0,1406.0,15.9,62.7,1.1273,1707.0,1,0,0,0,0
6403,2004-12-02 13:00:00,1295,3.4,-200.0,16.8,1205.0,668.0,538.0,50.04384422110553,1579.0,1476.0,16.4,37.998232861260654,1.1465,1816.0,1,0,0,0,0
6404,2004-12-02 14:00:00,1338,2.9,-200.0,16.9,1208.0,469.0,539.0,123.0,1600.0,1481.0,18.0,58.0,1.1901,1713.0,1,0,0,0,0
6405,2004-12-02 15:00:00,1405,3.9,-200.0,19.0,1269.0,605.0,500.0,136.0,1735.0,970.772109267806,19.2,57.9,1.2757,1646.0,1,0,0,0,0
6406,2004-12-02 16:00:00,1456,4.0,-200.0,19.8,1291.0,641.0,490.0,137.0,1753.0,1592.0,18.1,62.1,1.2822,1468.0,1,0,0,0,0
6407,2004-12-02 17:00:00,1516,4.9,-200.0,24.8,1423.0,774.0,455.0,151.0,1881.0,1688.0,16.7,67.3,1.2707,1443.0,1,0,0,0,0
6408,2004-12-02 18:00:00,1707,7.7,-200.0,37.6,1721.0,1001.0,375.0,171.0,2260.0,1940.0,15.8,70.7,1.2601,1289.0,1,0,0,0,0
6409,2004-12-02 19:00:00,1816,9.4,-200.0,1.129901287017372,1851.0,1184.0,801.8594824353044,50.04384422110553,1414.6464281261688,2069.0,15.4,73.0,-7.799153128911129,1194.0,0,0,0,1,0
6410,2004-12-02 20:00:00,1713,7.8,-200.0,36.6,1699.0,1020.0,371.0,161.0,2196.0,1943.0,15.4,73.0,1.2648,1165.0,1,0,0,0,0
6411,2004-12-02 21:00:00,1646,6.6,-200.0,30.8,1570.0,964.0,401.0,154.0,2049.0,1846.0,15.3,73.6,1.2691,1003.0,1,0,0,0,0
6412,2004-12-02 22:00:00,1468,4.7,-200.0,22.0,1351.0,741.0,472.0,127.0,1414.6464281261688,1611.0,15.1,74.3,1.2623,986.0,1,0,0,0,0
6413,2004-12-02 23:00:00,1443,4.8,-200.0,20.9,1323.0,156.41814768460577,486.0,115.0,1760.0,1487.0,14.2,78.0,1.254,930.0,1,0,0,0,0
6414,2004-12-03 00:00:00,1289,3.2,-200.0,13.1,1087.0,564.0,587.0,102.0,1515.0,1208.0,14.1,81.4,1.3066,988.0,1,0,0,0,0
6415,2004-12-03 01:00:00,1194,2.6,-154.66299173139564,9.3,950.0,434.0,667.0,50.04384422110553,1414.6464281261688,1043.0,14.4,82.7,1.3496,1094.0,1,0,0,0,0
6416,2004-12-03 02:00:00,1165,2.1,-200.0,9.4,957.0,308.0,661.0,86.0,1452.0,979.0,14.1,84.1,1.3461,1528.0,1,0,0,0,0
6417,2004-12-03 03:00:00,1003,1.3,-200.0,4.7,747.0,-200.0,843.0,-200.0,1289.0,806.0,9.907557557557608,84.8,1.3544,1628.0,1,0,0,0,0
6418,2004-12-03 04:00:00,986,1.1,-200.0,3.8,898.9579684763572,133.0,883.0,80.0,1249.0,768.0,14.0,37.998232861260654,1.3389,1555.0,1,0,0,0,0
6419,2004-12-03 05:00:00,930,0.7,-200.0,2.5,623.0,103.0,975.0,74.0,1215.0,720.0,13.9,85.1,1.3449,1290.0,0,1,0,0,0
6420,2004-12-03 06:00:00,988,0.9,-200.0,4.0,709.0,178.0,897.0,82.0,1267.0,785.0,13.8,85.5,1.3469,1280.0,0,1,0,0,0
6421,2004-12-03 07:00:00,1094,1.5,-200.0,7.0,857.0,289.0,739.0,96.0,1378.0,903.0,13.8,85.3,1.3412,1302.0,1,0,0,0,0
6422,2004-12-03 08:00:00,1528,3.8,-200.0,21.1,1328.0,736.0,487.0,124.0,1839.0,1389.0,13.7,84.5,1.3202,1332.0,1,0,0,0,0
6423,2004-12-03 09:00:00,1628,-37.6561324303989,-200.0,29.0,1528.0,928.0,416.0,142.0,2081.0,1649.0,13.9,83.9,1.3284,1332.0,1,0,0,0,0
6424,2004-12-03 10:00:00,1555,5.1,-200.0,23.0,1377.0,897.0,455.0,154.0,1834.0,1621.0,14.6,81.6,1.3448,1493.0,1,0,0,0,0
6425,2004-12-03 11:00:00,1290,3.6,-200.0,13.0,1084.0,596.0,586.0,144.0,1544.0,1362.0,15.8,74.7,1.3336,1648.0,1,0,0,0,0
6426,2004-12-03 12:00:00,1280,3.0,-200.0,14.9,1144.0,481.0,555.0,144.0,1599.0,1624.0,16.4,72.1,1.336,1482.0,1,0,0,0,0
6427,2004-12-03 13:00:00,1302,3.1,-200.0,15.7,898.9579684763572,495.0,544.0,139.0,1636.0,1605.0,16.8,70.3,1.3341,1501.0,1,0,0,0,0
6428,2004-12-03 14:00:00,1332,3.3,-200.0,18.1,1242.0,460.0,524.0,138.0,1716.0,1608.0,9.907557557557608,66.3,1.3499,1601.0,1,0,0,0,0
6429,2004-12-03 15:00:00,1332,3.4,-200.0,15.5,1163.0,445.0,548.0,134.0,1664.0,1522.0,18.8,37.998232861260654,1.3506,1421.0,1,0,0,0,0
6430,2004-12-03 16:00:00,1493,4.6,-200.0,23.8,1399.0,618.0,466.0,150.0,1893.0,1708.0,19.0,61.6,1.3407,1232.0,1,0,0,0,0
6431,2004-12-03 17:00:00,1648,6.9,-200.0,32.6,898.9579684763572,858.0,401.0,173.0,2177.0,1885.0,17.7,68.3,1.3713,1270.0,1,0,0,0,0
6432,2004-12-03 18:00:00,1482,5.1,-200.0,24.0,1404.0,634.0,463.0,50.04384422110553,1883.0,1657.0,16.5,71.7,1.3358,1257.0,1,0,0,0,0
6433,2004-12-03 19:00:00,1501,4.9,-200.0,23.6,1392.0,575.0,476.0,128.0,1832.0,1645.0,15.7,72.7,1.2872,1246.0,1,0,0,0,0
6434,2004-12-03 20:00:00,1601,6.1,-200.0,1.129901287017372,1568.0,738.0,422.0,132.0,2111.0,1729.0,15.0,74.4,1.2593,1166.0,1,0,0,0,0
6435,2004-12-03 21:00:00,1421,6.2,-200.0,20.9,1320.0,739.0,496.0,134.0,1804.0,1556.0,14.6,75.2,-7.799153128911129,1062.0,1,0,0,0,0
6436,2004-12-03 22:00:00,1232,3.0,-200.0,12.7,1074.0,472.0,606.0,107.0,1504.0,1317.0,14.0,75.7,1.2051,1005.0,1,0,0,0,0
6437,2004-12-03 23:00:00,1270,3.4,-200.0,14.0,1117.0,542.0,801.8594824353044,101.0,1528.0,1290.0,13.1,78.7,1.1817,1032.0,1,0,0,0,0
6438,2004-12-04 00:00:00,1257,3.5,-200.0,13.7,1108.0,577.0,592.0,94.0,1520.0,1287.0,12.6,78.4,1.1419,1034.0,1,0,0,0,0
6439,2004-12-04 01:00:00,1246,3.2,-200.0,12.8,1077.0,568.0,621.0,99.0,1462.0,1235.0,12.8,77.9,1.1438,1024.0,1,0,0,0,0
6440,2004-12-04 02:00:00,1166,2.9,-200.0,11.0,1013.0,451.0,643.0,90.0,1408.0,1144.0,12.1,79.4,1.1201,1243.0,1,0,0,0,0
6441,2004-12-04 03:00:00,1062,2.1,-200.0,8.2,906.0,-200.0,801.8594824353044,-200.0,1305.0,1004.0,11.6,80.1,1.0899,1148.0,1,0,0,0,0
6442,2004-12-04 04:00:00,1005,-200.0,-200.0,6.4,829.0,242.0,779.0,71.0,1246.0,944.0,11.6,79.7,1.0858,1182.0,0,0,0,0,1
6443,2004-12-04 05:00:00,1032,1.7,-200.0,6.8,848.0,277.0,751.0,71.0,1266.0,972.0,11.4,81.1,1.0928,1015.0,1,0,0,0,0
6444,2004-12-04 06:00:00,1034,-37.6561324303989,-200.0,7.4,876.0,291.0,740.0,66.0,1305.0,968.0,11.5,81.7,1.1033,1175.0,1,0,0,0,0
6445,2004-12-04 07:00:00,1024,1.3,-200.0,6.2,822.0,277.0,800.0,70.0,1414.6464281261688,954.0,12.4,77.1,1.1072,1224.0,1,0,0,0,0
6446,2004-12-04 08:00:00,1243,2.8,-200.0,13.7,1108.0,510.0,595.0,90.0,1539.0,1201.0,12.3,79.0,1.1293,1123.0,1,0,0,0,0
6447,2004-12-04 09:00:00,1148,2.5,-200.0,9.6,963.0,451.0,680.0,102.0,1395.0,1017.0,12.2,83.9,1.189,1187.0,1,0,0,0,0
6448,2004-12-04 10:00:00,1182,2.7,-200.0,10.4,994.0,584.0,654.0,102.0,1431.0,1039.0,9.907557557557608,85.1,1.2079,1116.0,1,0,0,0,0
6449,2004-12-04 11:00:00,1015,1.5,-154.66299173139564,6.5,835.0,260.0,796.0,94.0,1263.0,911.0,12.4,80.1,1.1462,1131.0,1,0,0,0,0
6450,2004-12-04 12:00:00,1175,2.6,-200.0,10.6,1002.0,492.0,668.0,122.0,1422.0,1059.0,13.0,77.8,1.1641,1215.0,1,0,0,0,0
6451,2004-12-04 13:00:00,1224,3.1,-200.0,11.9,1046.0,580.0,630.0,124.0,1476.0,1213.0,11.8,86.5,1.1981,1077.0,1,0,0,0,0
6452,2004-12-04 14:00:00,1123,2.5,-154.66299173139564,8.4,916.0,373.0,709.0,103.0,1346.0,1003.0,11.9,85.7,1.1912,1210.0,1,0,0,0,0
6453,2004-12-04 15:00:00,1187,2.6,-200.0,9.6,961.0,497.0,685.0,115.0,1408.0,1017.0,11.9,88.7,1.2352,1181.0,1,0,0,0,0
6454,2004-12-04 16:00:00,1116,-37.6561324303989,-200.0,7.1,860.0,413.0,758.0,107.0,1316.0,937.0,12.3,87.0,1.2422,1088.0,1,0,0,0,0
6455,2004-12-04 17:00:00,1131,2.3,-200.0,8.3,912.0,444.0,728.0,120.0,1356.0,987.0,12.7,84.4,1.2352,1054.0,1,0,0,0,0
6456,2004-12-04 18:00:00,1215,3.1,-200.0,10.9,898.9579684763572,533.0,653.0,120.0,1414.6464281261688,1131.0,13.1,81.7,1.2284,1096.0,1,0,0,0,0
6457,2004-12-04 19:00:00,1077,1.9,-200.0,6.9,852.0,325.0,773.0,108.0,1302.0,969.0,13.1,80.4,1.2038,1042.0,1,0,0,0,0
6458,2004-12-04 20:00:00,1210,2.5,-200.0,10.6,898.9579684763572,439.0,679.0,50.04384422110553,1456.0,1062.0,13.4,79.9,1.2254,887.0,1,0,0,0,0
6459,2004-12-04 21:00:00,1181,3.1,-200.0,1.129901287017372,956.0,156.41814768460577,689.0,124.0,1400.0,1058.0,13.8,76.8,1.206,884.0,1,0,0,0,0
6460,2004-12-04 22:00:00,1088,2.0,-200.0,6.9,851.0,349.0,766.0,109.0,1307.0,959.0,9.907557557557608,75.9,1.2064,862.0,1,0,0,0,0
6461,2004-12-04 23:00:00,1054,1.9,-200.0,5.6,794.0,235.0,830.0,93.0,1414.6464281261688,887.0,13.5,78.3,1.2097,821.0,1,0,0,0,0
6462,2004-12-05 00:00:00,1096,2.4,-200.0,6.3,826.0,378.0,795.0,103.0,1285.0,911.0,13.0,79.2,1.182,797.0,1,0,0,0,0
6463,2004-12-05 01:00:00,1042,2.0,-200.0,6.5,834.0,304.0,808.0,106.0,1267.0,914.0,12.4,77.5,1.1115,802.0,1,0,0,0,0
6464,2004-12-05 02:00:00,887,1.2,-200.0,3.4,679.0,180.0,969.0,50.04384422110553,1132.0,786.0,12.3,71.2,1.0175,848.0,1,0,0,0,0
6465,2004-12-05 03:00:00,884,1.0,-200.0,3.0,651.0,-200.0,1034.0,-200.0,1105.0,741.0,12.2,69.6,0.986,863.0,0,0,1,0,0
6466,2004-12-05 04:00:00,862,1.0,-200.0,2.8,639.0,148.0,1033.0,81.0,1100.0,727.0,12.3,67.5,0.9624,889.0,0,0,1,0,0
6467,2004-12-05 05:00:00,821,0.8,-200.0,2.0,584.0,106.0,1132.0,70.0,1070.0,686.0,12.7,65.6,0.9566,969.0,0,1,0,0,0
6468,2004-12-05 06:00:00,797,0.6,-200.0,1.5,543.0,87.0,1235.0,60.0,1047.0,648.0,12.5,65.9,0.9533,1013.0,0,1,0,0,0
6469,2004-12-05 07:00:00,802,0.7,-200.0,1.4,538.0,96.0,1237.0,63.0,1042.0,645.0,12.4,65.4,0.9426,1100.0,0,1,0,0,0
6470,2004-12-05 08:00:00,848,0.8,-200.0,1.9,578.0,120.0,1160.0,68.0,1068.0,679.0,13.2,62.5,0.943,1019.0,0,1,0,0,0
6471,2004-12-05 09:00:00,863,0.9,-200.0,2.4,610.0,130.0,1088.0,50.04384422110553,1086.0,696.0,13.1,37.998232861260654,0.9366,1061.0,0,1,0,0,0
6472,2004-12-05 10:00:00,889,1.0,-200.0,1.129901287017372,661.0,140.0,1001.0,66.0,1115.0,735.0,12.9,64.7,0.9564,940.0,0,0,1,0,0
6473,2004-12-05 11:00:00,969,1.3,-200.0,4.4,733.0,176.0,901.0,72.0,1191.0,970.772109267806,13.0,67.6,1.009,904.0,1,0,0,0,0
6474,2004-12-05 12:00:00,1013,1.7,-200.0,5.6,795.0,209.0,826.0,81.0,1257.0,848.0,13.0,69.7,1.0403,1120.0,1,0,0,0,0
6475,2004-12-05 13:00:00,1100,2.4,-154.66299173139564,6.7,842.0,156.41814768460577,774.0,89.0,1296.0,882.0,12.0,80.0,1.1167,987.0,1,0,0,0,0
6476,2004-12-05 14:00:00,1019,1.7,-200.0,5.5,788.0,226.0,828.0,85.0,1267.0,812.0,11.4,83.7,1.1278,971.0,1,0,0,0,0
